From Previous KnowledgeID,To Current KnowledgeID,Count
Know_3,Know_87,52
Know_47,Know_333,52
Know_68,Know_252,52
Know_3,Know_82,52
Know_47,Know_332,52
Know_3,Know_229,52
Know_21,Know_229,52
Know_47,Know_348,52
Know_327,Know_66,52
Know_137,Know_66,52
Know_328,Know_66,52
Know_47,Know_331,52
Know_89,Know_12,52
Know_92,Know_89,52
Know_38,Know_46,52
Know_8,Know_249,52
Know_21,Know_227,52
Know_3,Know_227,52
Know_216,Know_25,52
Know_1,Know_216,52
Know_51,Know_48,52
Know_23,Know_48,52
Know_47,Know_37,52
Know_1,Know_223,51
Know_32,Know_65,51
Know_137,Know_35,51
Know_89,Know_35,51
Know_56,Know_61,51
Know_57,Know_61,51
Know_54,Know_327,51
Know_55,Know_327,51
Know_89,Know_36,51
Know_30,Know_28,51
Know_35,Know_131,51
Know_11,Know_51,51
Know_1,Know_222,51
Know_14,Know_3,51
Know_88,Know_40,51
Know_32,Know_66,51
Know_93,Know_89,51
Know_55,Know_328,51
Know_54,Know_328,51
Know_301,Know_29,51
Know_35,Know_135,51
Know_301,Know_69,51
Know_35,Know_34,51
Know_47,Know_168,51
Know_209,Know_48,51
Know_208,Know_48,51
Know_55,Know_137,51
Know_54,Know_137,51
Know_304,Know_1,51
Know_300,Know_1,51
Know_302,Know_1,51
Know_29,Know_1,51
Know_191,Know_228,50
Know_252,Know_228,50
Know_31,Know_86,50
Know_12,Know_301,50
Know_47,Know_301,50
Know_29,Know_327,50
Know_303,Know_252,50
Know_66,Know_3,50
Know_65,Know_3,50
Know_252,Know_229,50
Know_191,Know_229,50
Know_308,Know_40,50
Know_29,Know_328,50
Know_89,Know_46,50
Know_252,Know_227,50
Know_191,Know_227,50
Know_48,Know_135,50
Know_86,Know_21,50
Know_293,Know_69,50
Know_294,Know_69,50
Know_295,Know_69,50
Know_11,Know_69,50
Know_252,Know_14,50
Know_31,Know_168,50
Know_3,Know_168,50
Know_25,Know_137,50
Know_28,Know_47,50
Know_2,Know_191,49
Know_29,Know_43,49
Know_29,Know_184,49
Know_32,Know_77,49
Know_25,Know_35,49
Know_40,Know_2,49
Know_7,Know_23,49
Know_104,Know_61,49
Know_37,Know_301,49
Know_11,Know_289,49
Know_3,Know_79,49
Know_7,Know_51,49
Know_11,Know_290,49
Know_35,Know_337,49
Know_35,Know_336,49
Know_35,Know_348,49
Know_301,Know_38,49
Know_12,Know_89,49
Know_3,Know_8,49
Know_25,Know_29,49
Know_92,Know_105,49
Know_89,Know_37,49
Know_68,Know_228,48
Know_40,Know_228,48
Know_37,Know_30,48
Know_29,Know_52,48
Know_48,Know_184,48
Know_168,Know_35,48
Know_29,Know_196,48
Know_48,Know_196,48
Know_7,Know_303,48
Know_104,Know_161,48
Know_31,Know_28,48
Know_46,Know_252,48
Know_29,Know_79,48
Know_34,Know_11,48
Know_89,Know_31,48
Know_104,Know_162,48
Know_3,Know_337,48
Know_3,Know_336,48
Know_40,Know_229,48
Know_68,Know_229,48
Know_40,Know_227,48
Know_68,Know_227,48
Know_29,Know_135,48
Know_30,Know_21,48
Know_1,Know_231,48
Know_294,Know_68,48
Know_293,Know_68,48
Know_295,Know_68,48
Know_7,Know_1,48
Know_61,Know_30,47
Know_35,Know_334,47
Know_1,Know_218,47
Know_61,Know_65,47
Know_35,Know_330,47
Know_308,Know_289,47
Know_336,Know_289,47
Know_337,Know_289,47
Know_56,Know_161,47
Know_57,Know_161,47
Know_35,Know_333,47
Know_337,Know_290,47
Know_336,Know_290,47
Know_308,Know_290,47
Know_57,Know_162,47
Know_56,Know_162,47
Know_35,Know_332,47
Know_61,Know_66,47
Know_35,Know_331,47
Know_38,Know_12,47
Know_36,Know_89,47
Know_37,Know_89,47
Know_35,Know_89,47
Know_227,Know_8,47
Know_229,Know_8,47
Know_228,Know_8,47
Know_25,Know_46,47
Know_14,Know_7,47
Know_25,Know_69,47
Know_223,Know_25,47
Know_222,Know_25,47
Know_47,Know_14,47
Know_12,Know_34,47
Know_7,Know_44,47
Know_7,Know_45,47
Know_86,Know_48,47
Know_50,Know_191,46
Know_40,Know_30,46
Know_31,Know_326,46
Know_31,Know_33,46
Know_32,Know_242,46
Know_46,Know_86,46
Know_38,Know_35,46
Know_301,Know_2,46
Know_46,Know_301,46
Know_11,Know_301,46
Know_35,Know_56,46
Know_92,Know_142,46
Know_38,Know_36,46
Know_31,Know_325,46
Know_46,Know_131,46
Know_229,Know_252,46
Know_302,Know_252,46
Know_227,Know_252,46
Know_216,Know_252,46
Know_228,Know_252,46
Know_304,Know_252,46
Know_300,Know_252,46
Know_31,Know_347,46
Know_11,Know_308,46
Know_37,Know_31,46
Know_31,Know_324,46
Know_40,Know_51,46
Know_32,Know_240,46
Know_64,Know_3,46
Know_222,Know_40,46
Know_223,Know_40,46
Know_32,Know_241,46
Know_32,Know_243,46
Know_21,Know_39,46
Know_216,Know_8,46
Know_34,Know_46,46
Know_32,Know_46,46
Know_31,Know_323,46
Know_92,Know_143,46
Know_32,Know_92,46
Know_191,Know_1,46
Know_35,Know_57,46
Know_162,Know_30,45
Know_56,Know_30,45
Know_161,Know_30,45
Know_57,Know_30,45
Know_229,Know_219,45
Know_228,Know_219,45
Know_227,Know_219,45
Know_3,Know_88,45
Know_69,Know_33,45
Know_283,Know_288,45
Know_161,Know_65,45
Know_162,Know_65,45
Know_7,Know_79,45
Know_32,Know_31,45
Know_30,Know_51,45
Know_32,Know_63,45
Know_56,Know_3,45
Know_57,Know_3,45
Know_161,Know_66,45
Know_162,Know_66,45
Know_37,Know_34,45
Know_89,Know_48,45
Know_25,Know_68,45
Know_54,Know_47,45
Know_55,Know_47,45
Know_25,Know_30,44
Know_28,Know_30,44
Know_54,Know_326,44
Know_46,Know_326,44
Know_7,Know_33,44
Know_281,Know_288,44
Know_280,Know_288,44
Know_137,Know_288,44
Know_282,Know_288,44
Know_284,Know_288,44
Know_47,Know_2,44
Know_55,Know_23,44
Know_32,Know_23,44
Know_54,Know_23,44
Know_69,Know_303,44
Know_3,Know_303,44
Know_46,Know_325,44
Know_54,Know_325,44
Know_14,Know_11,44
Know_46,Know_347,44
Know_54,Know_347,44
Know_30,Know_108,44
Know_301,Know_31,44
Know_28,Know_31,44
Know_54,Know_324,44
Know_46,Know_324,44
Know_30,Know_121,44
Know_23,Know_64,44
Know_30,Know_109,44
Know_30,Know_107,44
Know_308,Know_38,44
Know_184,Know_190,44
Know_25,Know_39,44
Know_191,Know_8,44
Know_2,Know_217,44
Know_54,Know_323,44
Know_46,Know_323,44
Know_285,Know_249,44
Know_184,Know_189,44
Know_25,Know_234,44
Know_36,Know_29,44
Know_40,Know_29,44
Know_54,Know_209,44
Know_46,Know_209,44
Know_55,Know_209,44
Know_46,Know_14,44
Know_46,Know_34,44
Know_46,Know_208,44
Know_54,Know_208,44
Know_55,Know_208,44
Know_38,Know_37,44
Know_301,Know_228,43
Know_31,Know_334,43
Know_56,Know_65,43
Know_57,Know_65,43
Know_31,Know_330,43
Know_48,Know_54,43
Know_11,Know_335,43
Know_308,Know_335,43
Know_337,Know_335,43
Know_336,Know_335,43
Know_28,Know_35,43
Know_56,Know_35,43
Know_57,Know_35,43
Know_35,Know_2,43
Know_48,Know_55,43
Know_2,Know_23,43
Know_68,Know_23,43
Know_28,Know_36,43
Know_31,Know_333,43
Know_30,Know_64,43
Know_86,Know_64,43
Know_51,Know_64,43
Know_50,Know_244,43
Know_137,Know_3,43
Know_31,Know_332,43
Know_301,Know_229,43
Know_208,Know_40,43
Know_209,Know_40,43
Know_56,Know_66,43
Know_57,Know_66,43
Know_31,Know_331,43
Know_28,Know_12,43
Know_182,Know_190,43
Know_217,Know_8,43
Know_28,Know_46,43
Know_36,Know_104,43
Know_182,Know_189,43
Know_301,Know_227,43
Know_23,Know_29,43
Know_286,Know_287,43
Know_46,Know_21,43
Know_14,Know_231,43
Know_29,Know_168,43
Know_48,Know_137,43
Know_56,Know_47,43
Know_57,Know_47,43
Know_217,Know_228,42
Know_23,Know_83,42
Know_7,Know_77,42
Know_1,Know_245,42
Know_21,Know_2,42
Know_64,Know_61,42
Know_3,Know_60,42
Know_48,Know_327,42
Know_68,Know_303,42
Know_32,Know_303,42
Know_25,Know_28,42
Know_208,Know_31,42
Know_209,Know_31,42
Know_23,Know_82,42
Know_217,Know_229,42
Know_31,Know_348,42
Know_48,Know_328,42
Know_217,Know_227,42
Know_75,Know_32,42
Know_48,Know_21,42
Know_14,Know_92,42
Know_8,Know_25,42
Know_92,Know_25,42
Know_46,Know_226,42
Know_3,Know_44,42
Know_3,Know_45,42
Know_63,Know_48,42
Know_28,Know_37,42
Know_137,Know_228,41
Know_3,Know_219,41
Know_55,Know_86,41
Know_54,Know_86,41
Know_65,Know_35,41
Know_66,Know_35,41
Know_23,Know_63,41
Know_75,Know_3,41
Know_137,Know_229,41
Know_3,Know_190,41
Know_7,Know_8,41
Know_47,Know_46,41
Know_286,Know_249,41
Know_3,Know_189,41
Know_137,Know_227,41
Know_1,Know_234,41
Know_46,Know_7,41
Know_195,Know_21,41
Know_35,Know_21,41
Know_216,Know_69,41
Know_43,Know_92,41
Know_89,Know_92,41
Know_96,Know_92,41
Know_97,Know_92,41
Know_308,Know_25,41
Know_23,Know_14,41
Know_1,Know_44,41
Know_1,Know_45,41
Know_28,Know_48,41
Know_66,Know_47,41
Know_65,Know_47,41
Know_23,Know_195,40
Know_55,Know_183,40
Know_55,Know_277,40
Know_35,Know_335,40
Know_36,Know_2,40
Know_37,Know_11,40
Know_55,Know_276,40
Know_301,Know_75,40
Know_51,Know_63,40
Know_86,Know_63,40
Know_47,Know_38,40
Know_54,Know_12,40
Know_55,Know_12,40
Know_92,Know_98,40
Know_102,Know_92,40
Know_100,Know_92,40
Know_101,Know_92,40
Know_35,Know_25,40
Know_308,Know_34,40
Know_55,Know_226,40
Know_54,Know_226,40
Know_55,Know_275,40
Know_68,Know_44,40
Know_68,Know_45,40
Know_8,Know_1,40
Know_40,Know_47,40
Know_216,Know_228,39
Know_216,Know_219,39
Know_32,Know_20,39
Know_47,Know_195,39
Know_40,Know_65,39
Know_32,Know_54,39
Know_50,Know_233,39
Know_12,Know_35,39
Know_32,Know_55,39
Know_25,Know_221,39
Know_51,Know_61,39
Know_50,Know_232,39
Know_64,Know_161,39
Know_50,Know_214,39
Know_47,Know_75,39
Know_89,Know_75,39
Know_21,Know_51,39
Know_69,Know_51,39
Know_30,Know_120,39
Know_64,Know_162,39
Know_63,Know_3,39
Know_216,Know_229,39
Know_40,Know_66,39
Know_14,Know_39,39
Know_219,Know_249,39
Know_216,Know_227,39
Know_294,Know_32,39
Know_327,Know_32,39
Know_293,Know_32,39
Know_295,Know_32,39
Know_328,Know_32,39
Know_30,Know_69,39
Know_106,Know_92,39
Know_51,Know_25,39
Know_69,Know_44,39
Know_69,Know_45,39
Know_32,Know_48,39
Know_43,Know_30,38
Know_14,Know_20,38
Know_30,Know_43,38
Know_7,Know_73,38
Know_23,Know_61,38
Know_30,Know_142,38
Know_25,Know_36,38
Know_137,Know_11,38
Know_25,Know_31,38
Know_82,Know_51,38
Know_83,Know_51,38
Know_48,Know_337,38
Know_195,Know_3,38
Know_48,Know_336,38
Know_55,Know_40,38
Know_54,Know_40,38
Know_28,Know_40,38
Know_25,Know_12,38
Know_137,Know_104,38
Know_328,Know_104,38
Know_327,Know_104,38
Know_30,Know_143,38
Know_21,Know_7,38
Know_137,Know_7,38
Know_14,Know_32,38
Know_89,Know_25,38
Know_40,Know_48,38
Know_137,Know_47,38
Know_25,Know_47,38
Know_137,Know_246,37
Know_293,Know_30,37
Know_294,Know_30,37
Know_296,Know_30,37
Know_74,Know_30,37
Know_295,Know_30,37
Know_69,Know_242,37
Know_1,Know_242,37
Know_3,Know_242,37
Know_1,Know_93,37
Know_7,Know_50,37
Know_30,Know_118,37
Know_223,Know_245,37
Know_222,Know_245,37
Know_36,Know_35,37
Know_12,Know_2,37
Know_30,Know_23,37
Know_63,Know_61,37
Know_48,Know_289,37
Know_308,Know_75,37
Know_48,Know_290,37
Know_69,Know_240,37
Know_3,Know_240,37
Know_1,Know_240,37
Know_50,Know_3,37
Know_69,Know_241,37
Know_1,Know_241,37
Know_3,Know_241,37
Know_1,Know_243,37
Know_3,Know_243,37
Know_69,Know_243,37
Know_28,Know_89,37
Know_183,Know_190,37
Know_185,Know_190,37
Know_183,Know_189,37
Know_185,Know_189,37
Know_51,Know_29,37
Know_296,Know_32,37
Know_74,Know_32,37
Know_308,Know_21,37
Know_12,Know_25,37
Know_21,Know_231,37
Know_50,Know_137,37
Know_30,Know_119,37
Know_25,Know_37,37
Know_69,Know_191,36
Know_14,Know_191,36
Know_217,Know_219,36
Know_2,Know_304,36
Know_51,Know_83,36
Know_86,Know_83,36
Know_184,Know_195,36
Know_25,Know_218,36
Know_252,Know_233,36
Know_32,Know_99,36
Know_29,Know_77,36
Know_137,Know_2,36
Know_2,Know_220,36
Know_11,Know_23,36
Know_252,Know_232,36
Know_55,Know_131,36
Know_54,Know_131,36
Know_25,Know_230,36
Know_32,Know_79,36
Know_1,Know_79,36
Know_252,Know_214,36
Know_2,Know_300,36
Know_208,Know_64,36
Know_209,Know_64,36
Know_1,Know_244,36
Know_209,Know_63,36
Know_30,Know_63,36
Know_208,Know_63,36
Know_31,Know_337,36
Know_47,Know_337,36
Know_303,Know_3,36
Know_51,Know_82,36
Know_86,Know_82,36
Know_47,Know_336,36
Know_31,Know_336,36
Know_46,Know_38,36
Know_137,Know_12,36
Know_2,Know_302,36
Know_86,Know_29,36
Know_208,Know_29,36
Know_21,Know_29,36
Know_209,Know_29,36
Know_130,Know_92,36
Know_137,Know_25,36
Know_86,Know_25,36
Know_216,Know_14,36
Know_89,Know_14,36
Know_69,Know_231,36
Know_48,Know_37,36
Know_303,Know_228,35
Know_281,Know_246,35
Know_288,Know_246,35
Know_284,Know_246,35
Know_280,Know_246,35
Know_282,Know_246,35
Know_21,Know_30,35
Know_94,Know_20,35
Know_100,Know_20,35
Know_89,Know_20,35
Know_97,Know_20,35
Know_101,Know_20,35
Know_96,Know_20,35
Know_102,Know_20,35
Know_69,Know_43,35
Know_51,Know_195,35
Know_1,Know_195,35
Know_86,Know_195,35
Know_276,Know_35,35
Know_277,Know_35,35
Know_226,Know_35,35
Know_183,Know_35,35
Know_275,Know_35,35
Know_216,Know_2,35
Know_23,Know_2,35
Know_37,Know_2,35
Know_50,Know_220,35
Know_69,Know_220,35
Know_32,Know_90,35
Know_86,Know_61,35
Know_47,Know_87,35
Know_137,Know_131,35
Know_43,Know_11,35
Know_38,Know_75,35
Know_25,Know_75,35
Know_29,Know_337,35
Know_29,Know_336,35
Know_303,Know_229,35
Know_61,Know_104,35
Know_162,Know_104,35
Know_161,Know_104,35
Know_32,Know_309,35
Know_303,Know_227,35
Know_14,Know_29,35
Know_37,Know_29,35
Know_303,Know_7,35
Know_161,Know_32,35
Know_61,Know_32,35
Know_162,Know_32,35
Know_216,Know_21,35
Know_46,Know_69,35
Know_48,Know_14,35
Know_35,Know_14,35
Know_232,Know_1,35
Know_233,Know_1,35
Know_214,Know_1,35
Know_46,Know_228,34
Know_106,Know_20,34
Know_95,Know_20,34
Know_3,Know_43,34
Know_1,Know_73,34
Know_1,Know_304,34
Know_68,Know_50,34
Know_208,Know_183,34
Know_209,Know_183,34
Know_2,Know_233,34
Know_328,Know_35,34
Know_327,Know_35,34
Know_48,Know_2,34
Know_131,Know_61,34
Know_12,Know_61,34
Know_89,Know_301,34
Know_2,Know_232,34
Know_63,Know_161,34
Know_68,Know_79,34
Know_2,Know_214,34
Know_1,Know_300,34
Know_68,Know_51,34
Know_63,Know_162,34
Know_27,Know_3,34
Know_46,Know_229,34
Know_216,Know_40,34
Know_104,Know_116,34
Know_99,Know_116,34
Know_32,Know_116,34
Know_1,Know_302,34
Know_3,Know_39,34
Know_137,Know_8,34
Know_68,Know_8,34
Know_23,Know_46,34
Know_14,Know_104,34
Know_228,Know_249,34
Know_229,Know_249,34
Know_227,Know_249,34
Know_46,Know_227,34
Know_89,Know_29,34
Know_216,Know_7,34
Know_31,Know_69,34
Know_37,Know_25,34
Know_36,Know_25,34
Know_51,Know_14,34
Know_137,Know_48,34
Know_183,Know_47,34
Know_102,Know_30,33
Know_7,Know_219,33
Know_7,Know_43,33
Know_3,Know_73,33
Know_68,Know_73,33
Know_46,Know_334,33
Know_1,Know_33,33
Know_68,Know_33,33
Know_29,Know_83,33
Know_27,Know_195,33
Know_88,Know_195,33
Know_46,Know_330,33
Know_69,Know_77,33
Know_2,Know_221,33
Know_32,Know_60,33
Know_12,Know_28,33
Know_46,Know_333,33
Know_50,Know_11,33
Know_89,Know_308,33
Know_308,Know_51,33
Know_1,Know_64,33
Know_29,Know_82,33
Know_46,Know_332,33
Know_46,Know_331,33
Know_3,Know_309,33
Know_56,Know_29,33
Know_57,Know_29,33
Know_40,Know_7,33
Know_89,Know_7,33
Know_30,Know_7,33
Know_46,Know_135,33
Know_27,Know_21,33
Know_28,Know_21,33
Know_137,Know_69,33
Know_8,Know_14,33
Know_29,Know_44,33
Know_29,Know_45,33
Know_66,Know_48,33
Know_65,Know_48,33
Know_328,Know_47,33
Know_327,Know_47,33
Know_21,Know_191,32
Know_69,Know_73,32
Know_1,Know_6,32
Know_184,Know_187,32
Know_35,Know_33,32
Know_12,Know_33,32
Know_1,Know_235,32
Know_327,Know_184,32
Know_36,Know_184,32
Know_328,Know_184,32
Know_137,Know_184,32
Know_35,Know_54,32
Know_227,Know_233,32
Know_228,Know_233,32
Know_14,Know_233,32
Know_229,Know_233,32
Know_23,Know_245,32
Know_34,Know_35,32
Know_28,Know_2,32
Know_308,Know_2,32
Know_35,Know_55,32
Know_135,Know_61,32
Know_137,Know_196,32
Know_36,Know_196,32
Know_328,Know_196,32
Know_327,Know_196,32
Know_229,Know_232,32
Know_14,Know_232,32
Know_228,Know_232,32
Know_227,Know_232,32
Know_308,Know_28,32
Know_301,Know_28,32
Know_209,Know_131,32
Know_208,Know_131,32
Know_227,Know_214,32
Know_14,Know_214,32
Know_228,Know_214,32
Know_229,Know_214,32
Know_183,Know_31,32
Know_23,Know_31,32
Know_51,Know_31,32
Know_40,Know_31,32
Know_38,Know_31,32
Know_48,Know_75,32
Know_184,Know_186,32
Know_65,Know_64,32
Know_66,Know_64,32
Know_88,Know_3,32
Know_190,Know_40,32
Know_189,Know_40,32
Know_301,Know_89,32
Know_38,Know_89,32
Know_1,Know_8,32
Know_100,Know_104,32
Know_101,Know_104,32
Know_43,Know_104,32
Know_96,Know_104,32
Know_97,Know_104,32
Know_102,Know_104,32
Know_7,Know_309,32
Know_54,Know_135,32
Know_55,Know_135,32
Know_195,Know_25,32
Know_219,Know_25,32
Know_184,Know_188,32
Know_32,Know_44,32
Know_32,Know_45,32
Know_30,Know_137,32
Know_69,Know_68,32
Know_308,Know_1,32
Know_31,Know_1,32
Know_35,Know_1,32
Know_32,Know_1,32
Know_47,Know_1,32
Know_190,Know_47,32
Know_189,Know_47,32
Know_11,Know_163,32
Know_300,Know_228,31
Know_302,Know_228,31
Know_304,Know_228,31
Know_308,Know_314,31
Know_43,Know_20,31
Know_36,Know_334,31
Know_54,Know_334,31
Know_55,Know_334,31
Know_47,Know_52,31
Know_36,Know_33,31
Know_37,Know_33,31
Know_47,Know_33,31
Know_183,Know_184,31
Know_36,Know_330,31
Know_54,Know_330,31
Know_55,Know_330,31
Know_69,Know_50,31
Know_43,Know_99,31
Know_102,Know_99,31
Know_209,Know_277,31
Know_208,Know_277,31
Know_31,Know_335,31
Know_89,Know_2,31
Know_47,Know_289,31
Know_3,Know_289,31
Know_29,Know_303,31
Know_131,Know_161,31
Know_51,Know_161,31
Know_3,Know_80,31
Know_89,Know_28,31
Know_37,Know_28,31
Know_35,Know_28,31
Know_36,Know_28,31
Know_55,Know_333,31
Know_54,Know_333,31
Know_36,Know_333,31
Know_276,Know_31,31
Know_30,Know_31,31
Know_226,Know_31,31
Know_277,Know_31,31
Know_275,Know_31,31
Know_209,Know_276,31
Know_208,Know_276,31
Know_23,Know_51,31
Know_35,Know_51,31
Know_47,Know_290,31
Know_3,Know_290,31
Know_131,Know_162,31
Know_51,Know_162,31
Know_3,Know_81,31
Know_54,Know_332,31
Know_55,Know_332,31
Know_36,Know_332,31
Know_304,Know_229,31
Know_302,Know_229,31
Know_300,Know_229,31
Know_336,Know_40,31
Know_337,Know_40,31
Know_12,Know_40,31
Know_46,Know_348,31
Know_55,Know_348,31
Know_54,Know_348,31
Know_36,Know_331,31
Know_55,Know_331,31
Know_54,Know_331,31
Know_48,Know_38,31
Know_209,Know_12,31
Know_208,Know_12,31
Know_25,Know_89,31
Know_47,Know_190,31
Know_3,Know_217,31
Know_95,Know_104,31
Know_89,Know_104,31
Know_208,Know_104,31
Know_94,Know_104,31
Know_32,Know_104,31
Know_209,Know_104,31
Know_106,Know_104,31
Know_47,Know_189,31
Know_302,Know_227,31
Know_300,Know_227,31
Know_304,Know_227,31
Know_31,Know_7,31
Know_12,Know_7,31
Know_92,Know_135,31
Know_209,Know_32,31
Know_208,Know_32,31
Know_88,Know_21,31
Know_36,Know_14,31
Know_209,Know_226,31
Know_208,Know_226,31
Know_209,Know_275,31
Know_208,Know_275,31
Know_327,Know_48,31
Know_328,Know_48,31
Know_69,Know_137,31
Know_101,Know_105,31
Know_14,Know_105,31
Know_30,Know_105,31
Know_97,Know_105,31
Know_100,Know_105,31
Know_96,Know_105,31
Know_43,Know_105,31
Know_102,Know_105,31
Know_32,Know_105,31
Know_50,Know_68,31
Know_67,Know_1,31
Know_195,Know_47,31
Know_100,Know_30,30
Know_101,Know_30,30
Know_96,Know_30,30
Know_130,Know_30,30
Know_97,Know_30,30
Know_191,Know_219,30
Know_137,Know_219,30
Know_327,Know_334,30
Know_328,Know_334,30
Know_137,Know_334,30
Know_182,Know_187,30
Know_183,Know_187,30
Know_185,Know_187,30
Know_92,Know_33,30
Know_47,Know_83,30
Know_137,Know_330,30
Know_328,Know_330,30
Know_327,Know_330,30
Know_97,Know_99,30
Know_101,Know_99,30
Know_14,Know_99,30
Know_100,Know_99,30
Know_94,Know_99,30
Know_96,Know_99,30
Know_92,Know_129,30
Know_68,Know_77,30
Know_1,Know_77,30
Know_3,Know_77,30
Know_61,Know_35,30
Know_162,Know_35,30
Know_64,Know_35,30
Know_161,Know_35,30
Know_28,Know_23,30
Know_209,Know_56,30
Know_208,Know_56,30
Know_92,Know_148,30
Know_183,Know_196,30
Know_23,Know_161,30
Know_7,Know_80,30
Know_1,Know_230,30
Know_137,Know_333,30
Know_327,Know_333,30
Know_328,Know_333,30
Know_86,Know_31,30
Know_185,Know_186,30
Know_182,Know_186,30
Know_183,Know_186,30
Know_36,Know_51,30
Know_23,Know_162,30
Know_1,Know_63,30
Know_7,Know_81,30
Know_47,Know_82,30
Know_327,Know_332,30
Know_328,Know_332,30
Know_137,Know_332,30
Know_52,Know_40,30
Know_57,Know_40,30
Know_56,Know_40,30
Know_8,Know_40,30
Know_328,Know_331,30
Know_327,Know_331,30
Know_137,Know_331,30
Know_43,Know_116,30
Know_69,Know_309,30
Know_37,Know_7,30
Know_35,Know_7,30
Know_36,Know_7,30
Know_209,Know_21,30
Know_52,Know_21,30
Know_208,Know_21,30
Know_74,Know_69,30
Know_89,Know_69,30
Know_296,Know_69,30
Know_296,Know_92,30
Know_74,Know_92,30
Know_303,Know_25,30
Know_301,Know_14,30
Know_86,Know_14,30
Know_89,Know_34,30
Know_301,Know_34,30
Know_3,Know_216,30
Know_40,Know_231,30
Know_217,Know_231,30
Know_183,Know_188,30
Know_182,Know_188,30
Know_185,Know_188,30
Know_25,Know_48,30
Know_7,Know_137,30
Know_106,Know_105,30
Know_94,Know_105,30
Know_89,Know_105,30
Know_95,Know_105,30
Know_137,Know_37,30
Know_219,Know_1,30
Know_208,Know_57,30
Know_209,Know_57,30
Know_64,Know_47,30
Know_40,Know_191,29
Know_27,Know_30,29
Know_89,Know_43,29
Know_47,Know_27,29
Know_1,Know_16,29
Know_40,Know_83,29
Know_7,Know_242,29
Know_182,Know_195,29
Know_1,Know_65,29
Know_66,Know_184,29
Know_65,Know_184,29
Know_30,Know_184,29
Know_106,Know_99,29
Know_89,Know_99,29
Know_95,Know_99,29
Know_65,Know_196,29
Know_30,Know_196,29
Know_66,Know_196,29
Know_30,Know_303,29
Know_36,Know_131,29
Know_25,Know_79,29
Know_86,Know_51,29
Know_7,Know_240,29
Know_40,Know_82,29
Know_244,Know_40,29
Know_137,Know_348,29
Know_328,Know_348,29
Know_36,Know_348,29
Know_327,Know_348,29
Know_1,Know_66,29
Know_7,Know_241,29
Know_7,Know_243,29
Know_20,Know_116,29
Know_89,Know_116,29
Know_34,Know_12,29
Know_64,Know_104,29
Know_1,Know_309,29
Know_65,Know_29,29
Know_66,Know_29,29
Know_302,Know_7,29
Know_304,Know_7,29
Know_300,Know_7,29
Know_28,Know_7,29
Know_240,Know_32,29
Know_64,Know_32,29
Know_243,Know_32,29
Know_241,Know_32,29
Know_242,Know_32,29
Know_8,Know_21,29
Know_295,Know_92,29
Know_294,Know_92,29
Know_293,Know_92,29
Know_48,Know_25,29
Know_12,Know_14,29
Know_3,Know_74,29
Know_184,Know_47,29
Know_29,Know_228,28
Know_285,Know_246,28
Know_308,Know_344,28
Know_106,Know_30,28
Know_88,Know_30,28
Know_184,Know_205,28
Know_29,Know_27,28
Know_25,Know_235,28
Know_12,Know_65,28
Know_21,Know_65,28
Know_23,Know_54,28
Know_51,Know_54,28
Know_2,Know_54,28
Know_137,Know_233,28
Know_244,Know_245,28
Know_48,Know_335,28
Know_50,Know_35,28
Know_131,Know_35,28
Know_51,Know_2,28
Know_23,Know_55,28
Know_51,Know_55,28
Know_2,Know_55,28
Know_3,Know_90,28
Know_50,Know_221,28
Know_21,Know_23,28
Know_23,Know_56,28
Know_31,Know_87,28
Know_23,Know_87,28
Know_137,Know_232,28
Know_86,Know_161,28
Know_135,Know_161,28
Know_184,Know_204,28
Know_95,Know_11,28
Know_104,Know_11,28
Know_94,Know_11,28
Know_191,Know_214,28
Know_34,Know_308,28
Know_46,Know_75,28
Know_27,Know_64,28
Know_88,Know_64,28
Know_86,Know_162,28
Know_135,Know_162,28
Know_29,Know_229,28
Know_21,Know_66,28
Know_12,Know_66,28
Know_102,Know_116,28
Know_100,Know_116,28
Know_97,Know_116,28
Know_98,Know_116,28
Know_95,Know_116,28
Know_101,Know_116,28
Know_96,Know_116,28
Know_105,Know_116,28
Know_94,Know_116,28
Know_14,Know_116,28
Know_106,Know_116,28
Know_195,Know_190,28
Know_29,Know_190,28
Know_301,Know_8,28
